This O
randomized O
controlled O
trial O
assessed O
the O
effect O
of O
a O
SMART O
( O
Stress O
Management O
and O
Resiliency O
Training O
) O
program O
among O
25 O
women O
diagnosed O
with O
breast O
cancer O
. O

An O
intent O
- O
to O
- O
treat O
analysis O
was O
used O
to O
determine O
the O
mean O
duration O
of O
HQL O
improvement O
and O
differences O
in O
improvement O
duration O
between O
groups O
of O
patients O
. O

Seven O
days O
of O
diary O
and O
actigraphy O
data O
did O
not O
corroborate O
with O
monthly O
reflections O
( O
PSQI O
) O
. O

According O
to O
the O
design O
criteria O
, O
palliation O
was O
equivalent O
between O
the O
two O
arms O
. O

Patients O
were O
followed O
up O
per O
- O
protocol O
"""" O
; O
"""" O
there O
were O
no O
deaths O
, O
and O
five O
patients O
had O
a O
total O
of O
six O
complications O
. O

Overall B-Premise
, I-Premise
the I-Premise
antiandrogen I-Premise
was I-Premise
well I-Premise
tolerated I-Premise
compared I-Premise
with I-Premise
castration I-Premise
"""" I-Premise
; I-Premise
"""" I-Premise
with B-Premise
bicalutamide I-Premise
, I-Premise
hot I-Premise
flushes I-Premise
occurred I-Premise
less I-Premise
often I-Premise
and I-Premise
breast I-Premise
tenderness I-Premise
and I-Premise
gynecomastia I-Premise
more I-Premise
often I-Premise
. I-Premise

Intervention O
group O
patients O
received O
5 O
calls O
from O
a O
specialist O
colorectal O
nurse O
in O
the O
6 O
months O
after O
hospital O
discharge O
. O

For B-Premise
the I-Premise
stage I-Premise
IV I-Premise
subgroup I-Premise
, I-Premise
the I-Premise
median I-Premise
survival I-Premise
time I-Premise
for I-Premise
etoposide I-Premise
plus I-Premise
cisplatin I-Premise
was I-Premise
7 I-Premise
. I-Premise
6 I-Premise
months I-Premise
compared I-Premise
with I-Premise
8 I-Premise
. I-Premise
9 I-Premise
months I-Premise
for I-Premise
paclitaxel I-Premise
( I-Premise
P I-Premise
= I-Premise
. I-Premise
246 I-Premise
) I-Premise
. I-Premise

Proinflammatory O
cytokines O
, O
especially O
tumour O
necrosis O
factor O
alpha O
( O
TNF O
- O
alpha O
) O
, O
play O
a O
prominent O
role O
in O
the O
pathogenesis O
of O
cancer O
cachexia O
. O

Time B-Premise
to I-Premise
response I-Premise
and I-Premise
ORR I-Premise
favor I-Premise
TCF I-Premise
over I-Premise
TC I-Premise
for I-Premise
further I-Premise
evaluation I-Premise
, I-Premise
particularly I-Premise
in I-Premise
the I-Premise
neoadjuvant I-Premise
setting I-Premise
. I-Premise

Although O
infrequent O
, O
other O
similar O
reports O
highlight O
the O
need O
for O
ongoing O
trials O
evaluating O
erythropoietin O
receptor O
agonists O
to O
ensure O
that O
overall O
survival O
is O
monitored O
closely O
. O

Baseline O
global O
health O
status O
scores O
were O
found O
to O
be O
similar O
between O
treatment O
groups O
( O
64 O
. O
7 O
vs O
65 O
. O
3 O
) O
. O

Treatment O
was O
delivered O
by O
acupuncturists O
once O
a O
week O
for O
6 O
weeks O
through O
needling O
three O
pairs O
of O
acupoints O
. O

Overall B-Premise
rate I-Premise
of I-Premise
adverse I-Premise
events I-Premise
( I-Premise
AEs I-Premise
) I-Premise
was I-Premise
comparable I-Premise
between I-Premise
the I-Premise
ASA404 I-Premise
and I-Premise
placebo I-Premise
arms I-Premise
. I-Premise

After B-Premise
2 I-Premise
and I-Premise
3 I-Premise
years I-Premise
, I-Premise
this I-Premise
had I-Premise
decreased I-Premise
to I-Premise
49 I-Premise
% I-Premise
and I-Premise
41 I-Premise
% I-Premise
, I-Premise
respectively I-Premise
( I-Premise
P I-Premise
< I-Premise
0 I-Premise
. I-Premise
02 I-Premise
) I-Premise
. I-Premise

In B-Premise
all I-Premise
study I-Premise
groups I-Premise
, I-Premise
serum I-Premise
TSH I-Premise
levels I-Premise
showed I-Premise
very I-Premise
good I-Premise
stimulation I-Premise
( I-Premise
mean I-Premise
, I-Premise
82 I-Premise
. I-Premise
24 I-Premise
+ I-Premise
\/ I-Premise
- I-Premise
18 I-Premise
. I-Premise
21 I-Premise
mU I-Premise
\/ I-Premise
L I-Premise
) I-Premise
, I-Premise
without I-Premise
significant I-Premise
between I-Premise
- I-Premise
group I-Premise
differences I-Premise
( I-Premise
p I-Premise
= I-Premise
0 I-Premise
. I-Premise
5213 I-Premise
) I-Premise
. I-Premise

However B-Premise
, I-Premise
docetaxel I-Premise
- I-Premise
carboplatin I-Premise
was I-Premise
associated I-Premise
with I-Premise
substantially I-Premise
less I-Premise
overall I-Premise
and I-Premise
grade I-Premise
2 I-Premise
or I-Premise
higher I-Premise
neurotoxicity I-Premise
than I-Premise
paclitaxel I-Premise
- I-Premise
carboplatin I-Premise
( I-Premise
grade I-Premise
> I-Premise
or I-Premise
2 I-Premise
neurosensory I-Premise
toxicity I-Premise
in I-Premise
11 I-Premise
% I-Premise
versus I-Premise
30 I-Premise
% I-Premise
, I-Premise
difference I-Premise
= I-Premise
19 I-Premise
% I-Premise
, I-Premise
95 I-Premise
% I-Premise
CI I-Premise
= I-Premise
15 I-Premise
% I-Premise
to I-Premise
24 I-Premise
% I-Premise
"""" I-Premise
; I-Premise
"""" I-Premise
P I-Premise
< I-Premise
. I-Premise
001 I-Premise
"""" I-Premise
; I-Premise
"""" I-Premise
grade I-Premise
> I-Premise
or I-Premise
2 I-Premise
neuromotor I-Premise
toxicity I-Premise
in I-Premise
3 I-Premise
% I-Premise
versus I-Premise
7 I-Premise
% I-Premise
, I-Premise
difference I-Premise
= I-Premise
4 I-Premise
% I-Premise
, I-Premise
95 I-Premise
% I-Premise
CI I-Premise
= I-Premise
1 I-Premise
% I-Premise
to I-Premise
7 I-Premise
% I-Premise
"""" I-Premise
; I-Premise
"""" I-Premise
P I-Premise
< I-Premise
. I-Premise
001 I-Premise
) I-Premise
. I-Premise

Food B-Premise
intake I-Premise
and I-Premise
appetite I-Premise
VAS I-Premise
scores I-Premise
were I-Premise
significantly I-Premise
higher I-Premise
in I-Premise
the I-Premise
ghrelin I-Premise
group I-Premise
than I-Premise
in I-Premise
the I-Premise
placebo I-Premise
group I-Premise
( I-Premise
18 I-Premise
. I-Premise
2 I-Premise
± I-Premise
5 I-Premise
. I-Premise
2 I-Premise
kcal I-Premise
\/ I-Premise
kg I-Premise
\/ I-Premise
day I-Premise
vs I-Premise
12 I-Premise
. I-Premise
7 I-Premise
± I-Premise
3 I-Premise
. I-Premise
4 I-Premise
kcal I-Premise
\/ I-Premise
kg I-Premise
\/ I-Premise
day I-Premise
[ I-Premise
P I-Premise
= I-Premise
. I-Premise
001 I-Premise
] I-Premise
and I-Premise
6 I-Premise
. I-Premise
2 I-Premise
± I-Premise
0 I-Premise
. I-Premise
9 I-Premise
vs I-Premise
4 I-Premise
. I-Premise
1 I-Premise
± I-Premise
0 I-Premise
. I-Premise
9 I-Premise
[ I-Premise
P I-Premise
< I-Premise
. I-Premise
0001 I-Premise
] I-Premise
, I-Premise
respectively I-Premise
) I-Premise
. I-Premise

The B-Claim
ADA I-Claim
MNT I-Claim
protocol I-Claim
for I-Claim
radiation I-Claim
oncology I-Claim
is I-Claim
a I-Claim
useful I-Claim
guide I-Claim
to I-Claim
the I-Claim
level I-Claim
of I-Claim
nutrition I-Claim
support I-Claim
required I-Claim
. I-Claim

Future B-Claim
work I-Claim
is I-Claim
needed I-Claim
to I-Claim
improve I-Claim
the I-Claim
design I-Claim
and I-Claim
the I-Claim
planning I-Claim
of I-Claim
these I-Claim
interventions I-Claim
to I-Claim
improve I-Claim
program I-Claim
adherence I-Claim
. I-Claim

A B-Premise
path I-Premise
model I-Premise
revealed I-Premise
that I-Premise
intervention I-Premise
participation I-Premise
directly I-Premise
improved I-Premise
health I-Premise
( I-Premise
p I-Premise
< I-Premise
. I-Premise
05 I-Premise
) I-Premise
at I-Premise
12 I-Premise
months I-Premise
. I-Premise

The B-Claim
new I-Claim
bone I-Claim
resorption I-Claim
markers I-Claim
of I-Claim
collagen I-Claim
breakdown I-Claim
were I-Claim
able I-Claim
to I-Claim
predict I-Claim
clinical I-Claim
response I-Claim
to I-Claim
pamidronate I-Claim
. I-Claim

The B-Premise
Breast I-Premise
Cancer I-Premise
Subscale I-Premise
scores I-Premise
in I-Premise
group I-Premise
A I-Premise
patients I-Premise
were I-Premise
significantly I-Premise
higher I-Premise
than I-Premise
that I-Premise
of I-Premise
group I-Premise
C I-Premise
patients I-Premise
( I-Premise
p I-Premise
= I-Premise
0 I-Premise
. I-Premise
021 I-Premise
) I-Premise
. I-Premise

Surgery B-Claim
was I-Claim
associated I-Claim
with I-Claim
a I-Claim
short I-Claim
- I-Claim
term I-Claim
negative I-Claim
impact I-Claim
in I-Claim
some I-Claim
aspects I-Claim
of I-Claim
health I-Claim
related I-Claim
quality I-Claim
of I-Claim
life I-Claim
assessments I-Claim
but B-Claim
these I-Claim
changes I-Claim
became I-Claim
insignificant I-Claim
2 I-Claim
years I-Claim
after I-Claim
treatment I-Claim
. I-Claim

Zoledronic B-Claim
acid I-Claim
at I-Claim
4 I-Claim
mg I-Claim
reduced I-Claim
skeletal I-Claim
- I-Claim
related I-Claim
events I-Claim
in I-Claim
prostate I-Claim
cancer I-Claim
patients I-Claim
with I-Claim
bone I-Claim
metastases I-Claim
. I-Claim

Although B-Claim
the I-Claim
regimens I-Claim
in I-Claim
this I-Claim
study I-Claim
were I-Claim
similar I-Claim
in I-Claim
that I-Claim
they I-Claim
included I-Claim
taxane I-Claim
, I-Claim
the I-Claim
mean I-Claim
utility I-Claim
scores I-Claim
and I-Claim
longitudinal I-Claim
patterns I-Claim
of I-Claim
utility I-Claim
scores I-Claim
were I-Claim
different I-Claim
among I-Claim
regimens I-Claim
. I-Claim

EGFR B-Claim
- B-Claim
mutated B-Claim
patients I-Claim
had I-Claim
better I-Claim
survival I-Claim
than I-Claim
those I-Claim
with I-Claim
EGFR I-Claim
