Facial B-Claim
hirsutism I-Claim
is I-Claim
one I-Claim
of I-Claim
the I-Claim
characteristic I-Claim
features I-Claim
of I-Claim
polycystic I-Claim
ovary I-Claim
syndrome I-Claim
( I-Claim
PCOS I-Claim
) I-Claim
, I-Claim
and I-Claim
this I-Claim
can I-Claim
lead I-Claim
to I-Claim
high I-Claim
levels I-Claim
of I-Claim
depression I-Claim
and I-Claim
anxiety I-Claim
. I-Claim
!LF! !LF!
Laser B-Claim
treatment I-Claim
appeared I-Claim
to I-Claim
reduce I-Claim
the I-Claim
severity I-Claim
of I-Claim
facial I-Claim
hair I-Claim
and I-Claim
time I-Claim
spent I-Claim
on I-Claim
hair I-Claim
removal I-Claim
as I-Claim
well I-Claim
as I-Claim
alleviating I-Claim
depression I-Claim
and I-Claim
anxiety I-Claim
in I-Claim
women I-Claim
with I-Claim
PCOS I-Claim
. I-Claim
!LF! !LF!
These B-Claim
findings I-Claim
suggest I-Claim
that I-Claim
ways I-Claim
of I-Claim
making I-Claim
this I-Claim
method I-Claim
of I-Claim
hair I-Claim
removal I-Claim
more I-Claim
widely I-Claim
available I-Claim
to I-Claim
women I-Claim
with I-Claim
facial I-Claim
hirsutism I-Claim
should I-Claim
be I-Claim
considered I-Claim
. I-Claim
!LF! !LF!
Despite B-Claim
considerable I-Claim
improvement I-Claim
in I-Claim
the I-Claim
treatment I-Claim
of I-Claim
advanced I-Claim
ovarian I-Claim
cancer I-Claim
, I-Claim
the I-Claim
optimization I-Claim
of I-Claim
efficacy I-Claim
and I-Claim
tolerability I-Claim
remains I-Claim
an I-Claim
important I-Claim
issue I-Claim
. I-Claim
!LF! !LF!
The B-Claim
TC I-Claim
regimen I-Claim
achieved I-Claim
comparable I-Claim
efficacy I-Claim
to I-Claim
the I-Claim
PT I-Claim
regimen I-Claim
but I-Claim
was I-Claim
associated I-Claim
with I-Claim
better I-Claim
tolerability I-Claim
and I-Claim
quality I-Claim
of I-Claim
life I-Claim
, I-Claim
and I-Claim
should I-Claim
, I-Claim
therefore I-Claim
, I-Claim
be I-Claim
considered I-Claim
as I-Claim
an I-Claim
important I-Claim
alternative I-Claim
for I-Claim
standard I-Claim
first I-Claim
- I-Claim
line I-Claim
chemotherapy I-Claim
in I-Claim
patients I-Claim
with I-Claim
advanced I-Claim
ovarian I-Claim
cancer I-Claim
. I-Claim
!LF! !LF!
Surgery B-Claim
was I-Claim
associated I-Claim
with I-Claim
a I-Claim
short I-Claim
- I-Claim
term I-Claim
negative I-Claim
impact I-Claim
in I-Claim
some I-Claim
aspects I-Claim
of I-Claim
health I-Claim
related I-Claim
quality I-Claim
of I-Claim
life I-Claim
assessments I-Claim
but B-Claim
these I-Claim
changes I-Claim
became I-Claim
insignificant I-Claim
2 I-Claim
years I-Claim
after I-Claim
treatment I-Claim
. I-Claim
!LF! !LF!
However O
, O
CRT B-Claim
was I-Claim
associated I-Claim
with I-Claim
progressive I-Claim
deteriorations I-Claim
in I-Claim
pulmonary I-Claim
function I-Claim
in I-Claim
the I-Claim
longer I-Claim
term I-Claim
. I-Claim
!LF! !LF!
TCM B-Claim
therapy I-Claim
for I-Claim
removing I-Claim
toxic I-Claim
substance I-Claim
and I-Claim
unblocking I-Claim
meridians I-Claim
can I-Claim
improve I-Claim
the I-Claim
post I-Claim
- I-Claim
radiation I-Claim
QOL I-Claim
of I-Claim
patients I-Claim
with I-Claim
lung I-Claim
cancer I-Claim
to I-Claim
some I-Claim
extent I-Claim
. I-Claim
!LF! !LF!
Grade B-Claim
≥ I-Claim
3 I-Claim
febrile I-Claim
neutropenia I-Claim
and I-Claim
hypertension I-Claim
were I-Claim
more I-Claim
common I-Claim
with I-Claim
bevacizumab I-Claim
- I-Claim
containing I-Claim
therapy I-Claim
. I-Claim
!LF! !LF!
Combining B-Claim
bevacizumab I-Claim
with I-Claim
docetaxel I-Claim
and I-Claim
trastuzumab I-Claim
did I-Claim
not I-Claim
significantly I-Claim
improve I-Claim
investigator I-Claim
- I-Claim
assessed I-Claim
PFS I-Claim
. I-Claim
!LF! !LF!
Vinorelbine B-Claim
prolongs I-Claim
survival I-Claim
and I-Claim
improves I-Claim
quality I-Claim
of I-Claim
life I-Claim
in I-Claim
elderly I-Claim
patients I-Claim
with I-Claim
advanced I-Claim
non I-Claim
- I-Claim
small I-Claim
- I-Claim
cell I-Claim
lung I-Claim
cancer I-Claim
( I-Claim
NSCLC I-Claim
) I-Claim
. I-Claim
!LF! !LF!
Some B-Claim
studies I-Claim
have I-Claim
also I-Claim
suggested I-Claim
that I-Claim
gemcitabine I-Claim
is I-Claim
well I-Claim
tolerated I-Claim
and I-Claim
effective I-Claim
in I-Claim
such I-Claim
patients I-Claim
. I-Claim
!LF! !LF!
The B-Claim
combination I-Claim
of I-Claim
vinorelbine I-Claim
plus I-Claim
gemcitabine I-Claim
is I-Claim
not I-Claim
more I-Claim
effective I-Claim
than I-Claim
single I-Claim
- I-Claim
agent I-Claim
vinorelbine I-Claim
or I-Claim
gemcitabine I-Claim
in I-Claim
the I-Claim
treatment I-Claim
of I-Claim
elderly I-Claim
patients I-Claim
with I-Claim
advanced I-Claim
NSCLC I-Claim
. I-Claim
!LF! !LF!
Preparatory B-Claim
education I-Claim
and I-Claim
support I-Claim
has I-Claim
the I-Claim
potential I-Claim
to I-Claim
assist I-Claim
women I-Claim
to I-Claim
cope I-Claim
with I-Claim
cancer I-Claim
- I-Claim
related I-Claim
fatigue I-Claim
in I-Claim
the I-Claim
short I-Claim
term I-Claim
. I-Claim
!LF! !LF!
However B-Claim
, I-Claim
further I-Claim
research I-Claim
is I-Claim
needed I-Claim
to I-Claim
identify I-Claim
ways I-Claim
to I-Claim
improve I-Claim
the I-Claim
potency I-Claim
and I-Claim
sustainability I-Claim
of I-Claim
psychoeducational I-Claim
interventions I-Claim
for I-Claim
managing I-Claim
cancer I-Claim
- I-Claim
related I-Claim
fatigue I-Claim
. I-Claim
!LF! !LF!
Clinical O
, O
treatment O
and O
dosimetric O
variables O
evaluated O
included O
alpha O
- O
blocker O
, O
age O
, O
IPSS O
before O
and O
the O
maximum O
after O
treatment O
, O
prostate O
volume O
on O
ultrasonography O
, O
hormonal O
status O
, O
supplemental O
radiotherapy O
, O
isotope O
, O
urethral O
dose O
, O
V O
( O
100 O
/ O
200 O
) O
, O
D90 O
, O
and O
time O
to O
obtaining O
a O
normal O
IPSS O
. O
!LF! !LF!
The O
maximum O
incidence O
of O
dysuria O
was O
85 O
% O
at O
1 O
month O
after O
brachytherapy O
, O
with O
subsequent O
resolution O
over O
time O
. O
!LF! !LF!
Dysuria B-Claim
is I-Claim
common I-Claim
after I-Claim
brachytherapy I-Claim
but I-Claim
is I-Claim
typically I-Claim
mild I-Claim
. I-Claim
!LF! !LF!
Prophylactic B-Claim
alpha I-Claim
- I-Claim
blockers I-Claim
gave I-Claim
significantly I-Claim
lower I-Claim
maximum I-Claim
dysuria I-Claim
scores I-Claim
but B-Claim
did I-Claim
not I-Claim
affect I-Claim
the I-Claim
time I-Claim
to I-Claim
the I-Claim
resolution I-Claim
of I-Claim
dysuria I-Claim
. I-Claim
!LF! !LF!
The B-Claim
maximum I-Claim
IPSS I-Claim
after I-Claim
the I-Claim
implant I-Claim
was I-Claim
the I-Claim
best I-Claim
predictor I-Claim
of I-Claim
the I-Claim
resolution I-Claim
of I-Claim
dysuria I-Claim
